sample_id,model,language,mean_sim
1717,global,de,0.7408038377761841
1717,water,de,0.9321796298027039
1725,earth,ru,0.7389684319496155
1725,fire,ru,0.8299708366394043
1725,global,ru,0.6761727333068848
1725,water,ru,0.8409639596939087
1732,earth,ru,0.8857271075248718
1732,fire,ru,0.8571589589118958
1732,global,ru,0.5648048520088196
1732,water,ru,0.8285907506942749
1739,earth,de,0.730469822883606
1739,fire,de,0.7618093490600586
1739,global,de,0.6012891530990601
1739,water,de,0.6129910349845886
1756,earth,th,0.6111389994621277
1756,fire,th,0.6177316904067993
1756,global,th,0.9575971364974976
1756,water,th,0.47368407249450684
1765,earth,th,0.5601222515106201
1765,fire,th,0.9999998211860657
1765,global,th,0.9524219632148743
1765,water,th,0.9999997019767761
1777,earth,zh,0.9716560244560242
1777,fire,zh,0.9999998807907104
1777,global,zh,0.9587844610214233
1777,water,zh,0.9716559648513794
1778,earth,de,0.8021339178085327
1778,fire,de,0.8062745332717896
1778,global,de,0.9390657544136047
1778,water,de,0.8323647379875183
1780,earth,de,0.8401333093643188
1780,earth,th,0.5781423449516296
1780,fire,de,0.8756974339485168
1780,fire,th,0.7757350206375122
1780,global,de,0.8295882940292358
1780,global,th,0.7660540342330933
1780,water,de,0.7722705602645874
1780,water,th,0.6911959648132324
1781,global,de,1.0
1782,earth,ar,0.799826979637146
1782,fire,ar,0.886785626411438
1782,global,ar,0.8194276690483093
1782,water,ar,0.850732147693634
1784,earth,th,0.9999998807907104
1784,fire,th,0.9960047602653503
1784,global,th,1.0
1784,water,th,0.9940072298049927
1788,earth,ru,0.912372887134552
1788,fire,ru,0.9546165466308594
1788,global,ru,0.9573341608047485
1788,water,ru,0.9415268898010254
1792,earth,de,0.9999998807907104
1792,earth,ru,0.9885771870613098
1792,fire,de,0.993881344795227
1792,fire,ru,0.9633361101150513
1792,global,de,0.9986283183097839
1792,global,ru,0.9938637614250183
1792,water,de,0.9962204098701477
1792,water,ru,0.973007321357727
1794,earth,en,0.6065971255302429
1794,fire,en,0.7304093241691589
1794,global,en,0.9688104391098022
1794,water,en,0.6371970772743225
1799,earth,ar,0.9363066554069519
1799,fire,ar,0.9238556027412415
1799,global,ar,0.7874453067779541
1799,water,ar,0.9383664131164551
1802,earth,ru,0.6345790028572083
1802,fire,ru,0.8141148686408997
1802,global,ru,0.8071259260177612
1802,water,ru,0.7090113162994385
1809,earth,de,0.9285098314285278
1809,fire,de,1.000000238418579
1809,global,de,0.9891554713249207
1809,water,de,0.8898809552192688
1818,earth,ru,0.8237112164497375
1818,fire,ru,0.684768795967102
1818,global,ru,0.7949377298355103
1818,water,ru,0.7733492851257324
1820,earth,en,0.9289382696151733
1820,fire,en,0.9816274642944336
1820,global,en,0.9999998807907104
1820,water,en,0.9210789799690247
1852,earth,de,0.7005097270011902
1852,fire,de,0.6761864423751831
1852,global,de,0.685748279094696
1852,water,de,0.6504327058792114
1858,earth,ru,0.9999998807907104
1858,fire,ru,0.9999998807907104
1858,global,ru,0.9999998807907104
1858,water,ru,0.9999998807907104
1862,earth,en,0.6829918026924133
1862,fire,en,0.8898850679397583
1862,global,en,0.7746559381484985
1862,water,en,0.7289831042289734
1866,earth,ar,0.7817472219467163
1866,fire,ar,0.714556097984314
1866,global,ar,0.554987370967865
1866,water,ar,0.7333939671516418
1867,earth,ar,0.8312764167785645
1867,fire,ar,0.8273253440856934
1867,global,ar,0.6775727868080139
1867,water,ar,0.8006322979927063
1869,earth,en,0.9090304374694824
1869,earth,th,0.9999997019767761
1869,fire,en,0.8739771842956543
1869,fire,th,0.9999997019767761
1869,global,en,1.000000238418579
1869,global,th,0.9029868841171265
1869,water,en,0.8233647346496582
1869,water,th,0.9999997019767761
1871,earth,en,0.8705366849899292
1871,fire,en,0.9004237055778503
1871,global,en,1.0000001192092896
1871,water,en,0.8493456840515137
1872,earth,de,0.9999998211860657
1872,fire,de,0.9999998211860657
1872,global,de,0.6813589930534363
1872,water,de,0.9999998211860657
1886,earth,zh,0.9674471020698547
1886,fire,zh,0.9788114428520203
1886,global,zh,0.9657297134399414
1886,water,zh,0.9441564679145813
1891,earth,ar,0.969645619392395
1891,fire,ar,1.0
1891,global,ar,0.9699212908744812
1891,water,ar,0.8607670068740845
1913,earth,de,0.8152578473091125
1913,earth,th,0.7579306364059448
1913,fire,de,0.7514463663101196
1913,fire,th,0.7584589719772339
1913,global,de,0.8016124963760376
1913,global,th,0.8280404806137085
1913,water,de,0.7715955972671509
1913,water,th,0.7524882555007935
1919,earth,de,0.7812288999557495
1919,fire,de,0.808938205242157
1919,global,de,0.7969590425491333
1919,water,de,0.8646482229232788
1928,earth,zh,0.9193595051765442
1928,fire,zh,0.7644206285476685
1928,global,zh,0.7329500317573547
1928,water,zh,0.8178256750106812
1941,earth,en,0.7735211253166199
1941,fire,en,0.8447083234786987
1941,global,en,0.7100685238838196
1941,water,en,0.8073766827583313
1945,earth,zh,0.7784425020217896
1945,fire,zh,0.7164909243583679
1945,global,zh,0.5676411986351013
1945,water,zh,0.7188354134559631
1951,earth,ru,0.6535912156105042
1951,fire,ru,0.6525036096572876
1951,global,ru,0.7134054899215698
1951,water,ru,0.6764498949050903
1967,earth,ar,0.8942755460739136
1967,fire,ar,0.802899181842804
1967,global,ar,0.700487494468689
1967,water,ar,0.8402312397956848
1971,earth,de,0.7714612483978271
1971,fire,de,0.7776740193367004
1971,global,de,0.7896773219108582
1971,water,de,0.7337972521781921
1972,earth,en,0.9556049108505249
1972,fire,en,0.9366945028305054
1972,global,en,0.7164976000785828
1972,water,en,0.9144607782363892
1976,earth,de,1.0
1976,fire,de,1.0
1976,global,de,1.0000001192092896
1976,water,de,1.0
1981,earth,ar,0.9092956781387329
1981,earth,ru,0.8894528150558472
1981,fire,ar,0.8486537933349609
1981,fire,ru,0.8836145401000977
1981,global,ar,0.9239012002944946
1981,global,ru,0.8326343297958374
1981,water,ar,0.8957789540290833
1981,water,ru,0.9165381193161011
1986,earth,en,0.9356659054756165
1986,fire,en,0.864676833152771
1986,global,en,0.9324918985366821
1986,water,en,0.9376279711723328
1989,earth,ar,0.8361469507217407
1989,fire,ar,0.8299216032028198
1989,global,ar,0.974410355091095
1989,water,ar,0.8838011026382446
1993,earth,ru,0.6502457857131958
1993,earth,zh,0.7136677503585815
1993,fire,ru,0.7949531674385071
1993,fire,zh,0.6944020390510559
1993,global,ru,0.6625766158103943
1993,global,zh,0.8705121874809265
1993,water,ru,0.663780152797699
1993,water,zh,0.7912980318069458
1997,earth,ar,0.8817256689071655
1997,fire,ar,0.9008053541183472
1997,global,ar,0.6776769161224365
1997,water,ar,0.8543826341629028
1998,earth,zh,0.8722613453865051
1998,fire,zh,0.7754369974136353
1998,global,zh,0.9430734515190125
1998,water,zh,0.8665999174118042
2002,earth,de,0.920789897441864
2002,fire,de,0.8990305066108704
2002,global,de,1.0
2002,water,de,0.9467450976371765
2007,earth,en,0.5898445844650269
2007,fire,en,0.7525497078895569
2007,global,en,0.9999998211860657
2007,water,en,0.9999998211860657
2009,earth,de,0.9107742309570312
2009,fire,de,0.9012640118598938
2009,global,de,1.000000238418579
2009,water,de,0.899034857749939
2010,earth,en,0.8354791402816772
2010,fire,en,0.8218033909797668
2010,global,en,0.982245147228241
2010,water,en,0.722831666469574
2013,earth,ar,0.8729872703552246
2013,fire,ar,0.8925978541374207
2013,global,ar,0.836628794670105
2013,water,ar,0.8946474194526672
2020,earth,zh,1.0
2020,fire,zh,0.8933868408203125
2020,global,zh,1.0000001192092896
2020,water,zh,1.0000001192092896
2022,earth,ar,0.8457514047622681
2022,fire,ar,0.8826106190681458
2022,global,ar,0.8760886192321777
2022,water,ar,0.7828081250190735
2029,earth,zh,0.9245211482048035
2029,fire,zh,0.957119345664978
2029,global,zh,0.8430927395820618
2029,water,zh,0.9332777261734009
2032,earth,ru,0.7998080253601074
2032,fire,ru,0.7074375152587891
2032,global,ru,0.6842958927154541
2032,water,ru,0.7698321342468262
2044,earth,zh,0.9579740762710571
2044,fire,zh,0.9570757150650024
2044,global,zh,0.9766594171524048
2044,water,zh,0.9688574075698853
2048,earth,de,0.7960540652275085
2048,fire,de,0.9039798378944397
2048,global,de,0.8527220487594604
2048,water,de,0.8704903721809387
2050,earth,en,0.8695170283317566
2050,fire,en,0.9815084934234619
2050,global,en,0.912199854850769
2050,water,en,0.8430255651473999
2057,earth,ar,0.9999998211860657
2057,fire,ar,0.9999998211860657
2057,global,ar,1.0000001192092896
2057,water,ar,0.9999998211860657
2058,earth,en,0.7209891676902771
2058,fire,en,0.9999998807907104
2058,global,en,0.6340492963790894
2058,water,en,0.6920733451843262
2060,earth,th,0.7499017715454102
2060,fire,th,0.6999009847640991
2060,global,th,0.6710878014564514
2060,water,th,0.679944634437561
2063,earth,ar,0.8309485912322998
2063,fire,ar,0.7595489621162415
2063,global,ar,0.5790692567825317
2063,water,ar,0.8134462237358093
2064,earth,en,1.0
2064,global,en,1.000000238418579
2064,water,en,1.000000238418579
2066,earth,ar,0.8550457954406738
2066,fire,ar,0.7273796200752258
2066,global,ar,0.8158164024353027
2066,water,ar,0.8907390832901001
2071,earth,ar,0.7512173652648926
2071,fire,ar,0.834602952003479
2071,global,ar,0.9334425926208496
2071,water,ar,0.8728209733963013
2072,earth,ar,0.787297248840332
2072,fire,ar,0.7272210121154785
2072,global,ar,0.6682502627372742
2072,water,ar,0.6762202382087708
2073,earth,en,0.7832589745521545
2073,fire,en,0.7159884572029114
2073,global,en,0.7957915663719177
2073,water,en,0.670507550239563
2080,earth,zh,1.0
2080,fire,zh,1.0
2080,global,zh,1.0000001192092896
2080,water,zh,1.0
2082,earth,zh,0.830516517162323
2082,fire,zh,0.7504352927207947
2082,global,zh,1.0000001192092896
2082,water,zh,0.8616045713424683
2083,earth,ru,0.8890891075134277
2083,fire,ru,0.835014820098877
2083,global,ru,0.8740767240524292
2083,water,ru,0.8587997555732727
2091,earth,de,0.9539357423782349
2091,fire,de,0.9309035539627075
2091,global,de,0.834652304649353
2091,water,de,0.9134368896484375
2096,earth,de,0.9487088322639465
2096,fire,de,0.9127515554428101
2096,global,de,0.8523470759391785
2096,water,de,0.8895701169967651
2098,earth,ar,0.9936825037002563
2098,fire,ar,0.8843876719474792
2098,global,ar,0.570401668548584
2098,water,ar,0.9905238151550293
2109,earth,en,0.9850279092788696
2109,fire,en,0.9879709482192993
2109,global,en,0.9915376901626587
2109,water,en,0.976849377155304
2110,earth,zh,0.9768697023391724
2110,fire,zh,0.9730114936828613
2110,global,zh,0.9859849810600281
2110,water,zh,0.9603269696235657
2113,earth,ar,0.8603227734565735
2113,earth,en,0.9154976606369019
2113,earth,th,0.8600016832351685
2113,fire,ar,0.8521350622177124
2113,fire,en,0.8104847073554993
2113,fire,th,0.8640894889831543
2113,global,ar,0.6980923414230347
2113,global,en,0.6834745407104492
2113,global,th,0.8787644505500793
2113,water,ar,0.8910961151123047
2113,water,en,0.8769186735153198
2113,water,th,0.9056256413459778
2114,earth,ru,0.9968802332878113
2114,fire,ru,0.9968802332878113
2114,global,ru,0.9934051632881165
2114,water,ru,0.9968802332878113
2122,earth,ru,0.9390066862106323
2122,earth,zh,0.8855732083320618
2122,fire,ru,0.9855290651321411
2122,fire,zh,0.9309856295585632
2122,global,ru,0.9344900250434875
2122,global,zh,0.984023928642273
2122,water,ru,0.9443659782409668
2122,water,zh,0.9293748140335083
2139,earth,ru,1.0
2139,earth,th,0.6548408269882202
2139,fire,ru,1.0
2139,fire,th,0.9986740946769714
2139,global,ru,1.0
2139,global,th,0.658918023109436
2139,water,ru,1.0
2139,water,th,0.7688707113265991
2140,earth,de,0.905835747718811
2140,fire,de,0.8673707842826843
2140,global,de,0.8233259320259094
2140,water,de,0.8406542539596558
2142,earth,ar,0.7534344792366028
2142,fire,ar,0.7132927775382996
2142,global,ar,0.6197533011436462
2142,water,ar,0.6034210324287415
2147,earth,zh,0.6806331276893616
2147,fire,zh,0.7518464922904968
2147,global,zh,0.8068124651908875
2147,water,zh,0.7615383267402649
2151,earth,ru,0.836743950843811
2151,fire,ar,1.0
2151,fire,ru,0.9333271980285645
2151,global,ar,0.6720611453056335
2151,global,ru,0.6739143133163452
2151,water,ar,1.0
2151,water,ru,0.9686816930770874
2152,earth,ar,0.6086053252220154
2152,fire,ar,0.7257798910140991
2152,global,ar,0.901805579662323
2152,water,ar,0.6365135908126831
2162,earth,ar,0.9477947950363159
2162,earth,th,0.8476799130439758
2162,fire,ar,0.9243530035018921
2162,fire,th,0.8676101565361023
2162,global,ar,0.9685428738594055
2162,global,th,0.9253794550895691
2162,water,ar,0.924490749835968
2162,water,th,0.8942445516586304
2166,earth,ru,0.7143004536628723
2166,fire,ru,0.7462872862815857
2166,global,ru,0.9658927917480469
2166,water,ru,0.6922634243965149
2172,earth,en,0.6037335991859436
2172,fire,en,0.8239994049072266
2172,global,en,0.8422247171401978
2172,water,en,0.6565557718276978
2174,earth,ru,0.9553931355476379
2174,fire,ru,0.9471821784973145
2174,global,ru,0.9444792866706848
2174,water,ru,0.9451063275337219
2183,earth,th,0.6414534449577332
2183,fire,th,0.6690464615821838
2183,global,th,0.7576518058776855
2183,water,th,0.6511183977127075
2187,earth,ar,0.7856441736221313
2187,fire,ar,0.8462322354316711
2187,global,ar,0.9809975624084473
2187,water,ar,0.8563209772109985
2189,earth,ar,0.8052909970283508
2189,fire,ar,0.7565802335739136
2189,global,ar,0.6229634881019592
2189,water,ar,0.7379390001296997
2190,earth,zh,0.9179259538650513
2190,fire,zh,0.9350219964981079
2190,global,zh,0.9828460812568665
2190,water,zh,0.9379053115844727
2195,earth,ru,0.7603436708450317
2195,fire,ru,0.8835214376449585
2195,global,ru,0.8990911245346069
2195,water,ru,0.7873126864433289
2196,earth,th,0.7735493183135986
2196,fire,th,0.9360009431838989
2196,global,th,0.7847621440887451
2196,water,th,0.7424318790435791
2198,earth,zh,0.7110029458999634
2198,fire,zh,0.6456562280654907
2198,global,zh,0.673564076423645
2198,water,zh,0.6945093870162964
2203,earth,en,0.7501089572906494
2203,fire,en,0.7320584654808044
2203,global,en,0.7396834492683411
2203,water,en,0.7281728982925415
2206,earth,th,0.8790898323059082
2206,earth,zh,0.7984932661056519
2206,fire,th,0.8458290100097656
2206,fire,zh,0.9246352314949036
2206,global,th,0.7958921194076538
2206,global,zh,0.8771874308586121
2206,water,th,0.8670479655265808
2206,water,zh,0.8845282793045044
2207,earth,en,0.7996347546577454
2207,fire,en,0.8009354472160339
2207,global,en,0.9939393997192383
2207,water,en,0.7966573238372803
2209,earth,de,0.8873891830444336
2209,fire,de,0.9367148280143738
2209,global,de,0.9633616209030151
2209,water,de,0.9329122304916382
2217,earth,zh,0.7402677536010742
2217,fire,zh,0.6935321092605591
2217,global,zh,0.6947964429855347
2217,water,zh,0.7878910899162292
2219,earth,de,0.9665840268135071
2219,fire,de,0.9609450101852417
2219,global,de,0.9724125862121582
2219,water,de,0.9800040125846863
2223,earth,de,0.9220976829528809
2223,fire,de,0.854423999786377
2223,global,de,0.6782301664352417
2223,water,de,0.7191188931465149
2227,earth,th,0.7445154190063477
2227,fire,th,0.8011520504951477
2227,global,th,0.7762287259101868
2227,water,th,0.7141317129135132
2234,earth,ar,0.9892356991767883
2234,earth,zh,1.000000238418579
2234,fire,ar,0.9660239219665527
2234,fire,zh,0.9083400964736938
2234,global,ar,0.768438994884491
2234,global,zh,0.9999997019767761
2234,water,ar,0.9926338195800781
2234,water,zh,1.000000238418579
2239,earth,en,0.8222051858901978
2239,fire,en,0.8909350633621216
2239,global,en,0.9609887003898621
2239,water,en,0.7595983743667603
2240,earth,de,0.8201354742050171
2240,fire,de,0.910519003868103
2240,global,de,0.8774601817131042
2240,water,de,0.8906303644180298
2241,earth,th,0.8252794146537781
2241,fire,th,0.8916485905647278
2241,global,th,0.8720046281814575
2241,water,th,0.7905673980712891
2244,earth,en,0.6709386110305786
2244,fire,en,0.7530507445335388
2244,global,en,0.7832914590835571
2244,water,en,0.6553677320480347
2245,earth,th,0.8698717355728149
2245,fire,th,0.8816432952880859
2245,global,th,0.7917580604553223
2245,water,th,0.854505181312561
2246,earth,ar,0.9999998807907104
2246,fire,ar,0.9999998807907104
2246,global,ar,0.9999998807907104
2246,water,ar,0.9999998807907104
2249,earth,ru,0.7579317092895508
2249,fire,ru,0.7614503502845764
2249,global,ru,0.6882374286651611
2249,water,ru,0.7335362434387207
2254,earth,ru,0.8128466606140137
2254,fire,ru,0.8779662251472473
2254,global,ru,0.9948299527168274
2254,water,ru,0.7338154911994934
2259,earth,th,0.6678158044815063
2259,fire,th,0.6366375684738159
2259,global,th,0.7017797827720642
2259,water,th,0.6804099678993225
2260,earth,ar,0.928324818611145
2260,fire,ar,0.903397262096405
2260,global,ar,0.8011428713798523
2260,water,ar,0.8991111516952515
2267,earth,ru,0.6315022110939026
2267,fire,ru,0.8718250393867493
2267,global,ru,0.6212561726570129
2267,water,ru,0.9086097478866577
2287,earth,en,0.6916305422782898
2287,fire,en,0.6315637826919556
2287,global,en,0.6632734537124634
2287,water,en,0.6357975006103516
2289,earth,ar,0.6473435163497925
2289,fire,ar,0.7309013605117798
2289,global,ar,0.6579621434211731
2289,water,ar,0.7850208282470703
2292,earth,ru,0.9439853429794312
2292,fire,ru,0.912756085395813
2292,global,ru,0.9873908162117004
2292,water,ru,0.9146348237991333
2294,earth,zh,0.9012362360954285
2294,fire,zh,0.8949176073074341
2294,global,zh,0.9008962512016296
2294,water,zh,0.9267234802246094
2297,earth,th,0.7863629460334778
2297,fire,th,0.7486064434051514
2297,global,th,0.8937557935714722
2297,water,th,0.7826089262962341
2299,earth,ru,0.585601806640625
2299,fire,ru,0.6966128349304199
2299,global,ru,0.7384236454963684
2299,water,ru,0.5247289538383484
2300,earth,en,0.9999998211860657
2300,fire,en,0.9999998211860657
2300,global,en,0.8306614756584167
2300,water,en,0.9999998211860657
2304,earth,th,0.9385194778442383
2304,fire,th,0.9340667724609375
2304,global,th,0.9273441433906555
2304,water,th,0.9375728368759155
2305,earth,de,0.9315283894538879
2305,fire,de,0.9051153063774109
2305,global,de,0.8866545557975769
2305,water,de,0.8521097302436829
2310,earth,ar,0.7975586652755737
2310,earth,en,0.9260931015014648
2310,fire,ar,0.8919566869735718
2310,fire,en,0.9305559992790222
2310,global,ar,0.792086660861969
2310,global,en,0.9161659479141235
2310,water,ar,0.8676654696464539
2310,water,en,0.9608295559883118
2311,earth,ar,0.7642871141433716
2311,fire,ar,0.8156757354736328
2311,global,ar,0.8283290863037109
2311,water,ar,0.8711836934089661
2317,earth,ru,0.9938634634017944
2317,fire,ru,0.9933717846870422
2317,global,ru,0.9944494962692261
2317,water,ru,0.993780791759491
2323,earth,de,0.7248855829238892
2323,fire,de,0.7774522304534912
2323,global,de,0.7367979288101196
2323,water,de,0.7432026267051697
2327,earth,ar,0.7024209499359131
2327,fire,ar,0.6984419226646423
2327,global,ar,0.8071507215499878
2327,water,ar,0.7177436947822571
2332,earth,en,0.9490506052970886
2332,fire,en,0.8774213790893555
2332,global,en,0.9493640661239624
2332,water,en,0.9646095037460327
2338,earth,ar,0.8973172903060913
2338,fire,ar,0.8894354104995728
2338,global,ar,0.8188632130622864
2338,water,ar,0.7927948832511902
2340,earth,de,0.9999998211860657
2340,fire,de,0.9921237230300903
2340,global,de,0.9999998807907104
2340,water,de,0.9999998211860657
2341,earth,ru,0.7159861326217651
2341,fire,ru,0.8368743658065796
2341,global,ru,0.7360926866531372
2341,water,ru,0.8398841619491577
2344,earth,de,0.939151406288147
2344,fire,de,0.9478608965873718
2344,global,de,0.9671831130981445
2344,water,de,0.9418559074401855
2351,earth,en,0.8330309987068176
2351,fire,en,0.9028170704841614
2351,global,en,0.8577346801757812
2351,water,en,0.9006223678588867
2354,earth,de,0.9327397346496582
2354,fire,de,0.8897735476493835
2354,global,de,0.8557594418525696
2354,water,de,0.878029465675354
2356,earth,de,0.6354943513870239
2356,fire,de,0.6649539470672607
2356,global,de,0.8454952239990234
2356,water,de,0.692106306552887
2359,earth,th,0.9093202352523804
2359,fire,th,0.9232551455497742
2359,global,th,0.9742395281791687
2359,water,th,0.9148723483085632
2362,earth,ru,0.765046238899231
2362,fire,ru,0.7665209770202637
2362,global,ru,0.8291742205619812
2362,water,ru,0.7744865417480469
2364,earth,th,0.9376530647277832
2364,earth,zh,0.8949036598205566
2364,fire,th,0.9198352694511414
2364,fire,zh,0.9207444190979004
2364,global,th,0.9163695573806763
2364,global,zh,0.9297868609428406
2364,water,th,0.9491665959358215
2364,water,zh,0.929652214050293
2370,earth,de,0.6242443919181824
2370,fire,de,0.9343392252922058
2370,global,de,0.6646347641944885
2370,water,de,0.604306161403656
2372,earth,ar,0.7695492506027222
2372,earth,ru,0.7811594605445862
2372,fire,ar,0.7804839015007019
2372,fire,ru,0.938553512096405
2372,global,ar,0.9012044072151184
2372,global,ru,0.8307123184204102
2372,water,ar,0.9997389912605286
2372,water,ru,0.8584142923355103
2383,earth,en,0.8831313848495483
2383,fire,en,0.8099292516708374
2383,global,en,0.6996354460716248
2383,water,en,0.8282302618026733
2385,earth,th,0.7599037289619446
2385,fire,th,0.7328214049339294
2385,global,th,0.7735673189163208
2385,water,th,0.7077450752258301
2386,earth,ru,0.997944712638855
2386,fire,ru,0.9994147419929504
2386,global,ru,0.7658970952033997
2386,water,ru,0.9994338750839233
2401,earth,th,0.8947454690933228
2401,fire,th,0.8882455825805664
2401,global,th,0.8004342913627625
2401,water,th,0.808707058429718
2407,earth,de,0.7141882181167603
2407,fire,de,0.6439768075942993
2407,global,de,0.7417680621147156
2407,water,de,0.8373805284500122
2410,earth,zh,0.8146051168441772
2410,fire,zh,0.7898730039596558
2410,global,zh,0.99578857421875
2410,water,zh,0.777901291847229
2414,earth,th,0.8952370882034302
2414,fire,th,0.9689544439315796
2414,global,th,0.8597591519355774
2414,water,th,0.8887400031089783
2423,earth,en,0.9999998211860657
2423,fire,en,0.9999998211860657
2423,global,en,1.0
2423,water,en,0.9878482818603516
2430,earth,zh,0.9784238934516907
2430,fire,zh,0.9784238934516907
2430,global,zh,0.9705451130867004
2430,water,zh,1.0000001192092896
2442,earth,ru,0.8548901677131653
2442,fire,ru,0.7763048410415649
2442,global,ru,0.9999998211860657
2442,water,ru,0.7935972213745117
2450,fire,en,1.0
2450,global,en,0.8772363662719727
2459,earth,en,0.9981586337089539
2459,fire,en,0.9709454774856567
2459,global,en,0.9512941241264343
2459,water,en,0.9917351007461548
2465,earth,de,0.8511875867843628
2465,fire,de,0.8781736493110657
2465,global,de,0.9425868988037109
2465,water,de,0.8976390957832336
2468,earth,de,0.8713752627372742
2468,fire,de,0.7875787615776062
2468,global,de,0.8041855692863464
2468,water,de,0.8725847005844116
2474,earth,de,0.937264621257782
2474,fire,de,0.922700047492981
2474,global,de,0.8014338612556458
2474,water,de,0.9495453834533691
2476,earth,zh,0.904403030872345
2476,fire,zh,0.9232980608940125
2476,global,zh,0.9063591957092285
2476,water,zh,0.9428836107254028
2483,earth,ar,0.9207890033721924
2483,fire,ar,0.9383390545845032
2483,global,ar,0.79521644115448
2483,water,ar,0.8414709568023682
2488,earth,ar,0.7007354497909546
2488,fire,ar,0.7116392254829407
2488,global,ar,0.9313054084777832
2488,water,ar,0.7798158526420593
2495,earth,de,1.0
2495,fire,de,1.0
2495,global,de,1.0
2495,water,de,1.0
2499,earth,ar,0.9627069234848022
2499,earth,de,0.8871020078659058
2499,earth,zh,0.7805172204971313
2499,fire,ar,0.8491632342338562
2499,fire,de,0.939473032951355
2499,fire,zh,0.8458613157272339
2499,global,ar,0.7699581384658813
2499,global,de,0.8476225733757019
2499,global,zh,0.966042697429657
2499,water,ar,0.8647627830505371
2499,water,de,0.9648834466934204
2499,water,zh,0.7283810973167419
2500,earth,ru,0.9503777623176575
2500,fire,ru,0.951206386089325
2500,global,ru,0.9999998807907104
2500,water,ru,0.9724713563919067
2502,earth,ar,0.9740554690361023
2502,fire,ar,0.9111502766609192
2502,global,ar,0.9559217691421509
2502,water,ar,0.7028403282165527
2504,earth,ar,0.9761618375778198
2504,earth,th,0.8758584856987
2504,fire,ar,0.9437767267227173
2504,fire,th,0.89544677734375
2504,global,ar,0.862257182598114
2504,global,th,0.8930670022964478
2504,water,ar,0.9022085070610046
2504,water,th,0.8225481510162354
2505,earth,de,0.952383816242218
2505,fire,de,0.9365951418876648
2505,global,de,0.9543453454971313
2505,water,de,0.9260600805282593
2506,earth,zh,0.7409939169883728
2506,fire,zh,0.6568390130996704
2506,global,zh,0.6196771860122681
2506,water,zh,0.6772382855415344
2507,earth,de,0.9496139287948608
2507,fire,de,0.9392623901367188
2507,global,de,0.9594777226448059
2507,water,de,0.938249945640564
2508,earth,de,0.7456802725791931
2508,fire,de,0.6143386960029602
2508,global,de,0.6178299188613892
2508,water,de,0.6799867749214172
2509,earth,ru,0.7563462257385254
2509,fire,ru,0.640117883682251
2509,global,ru,0.7422701120376587
2509,water,ru,0.7160156965255737
2521,earth,ar,0.9803644418716431
2521,earth,de,0.9892838597297668
2521,fire,ar,0.9802742004394531
2521,fire,de,0.993728518486023
2521,global,ar,0.9899738430976868
2521,global,de,1.0
2521,water,ar,0.9802685976028442
2521,water,de,0.9928808212280273
2523,earth,ar,0.8266891241073608
2523,earth,th,0.7325560450553894
2523,fire,ar,0.9464309811592102
2523,global,ar,0.9721649289131165
2523,global,th,0.8849599957466125
2523,water,ar,0.8403767347335815
2523,water,th,0.6843308806419373
2524,earth,th,0.8205369710922241
2524,fire,th,0.8758559226989746
2524,global,th,0.9537180066108704
2524,water,th,0.8400675654411316
2531,earth,ar,0.8442440032958984
2531,fire,ar,0.8484598398208618
2531,global,ar,0.8526856303215027
2531,water,ar,0.8423811793327332
2536,earth,ru,0.8070849180221558
2536,fire,ru,0.7356760501861572
2536,global,ru,0.9046443104743958
2536,water,ru,0.816470742225647
2546,earth,ru,0.9244050979614258
2546,fire,ru,0.8790662884712219
2546,global,ru,0.8235700726509094
2546,water,ru,0.8418928980827332
2550,earth,ar,0.8659135699272156
2550,fire,ar,0.9496777653694153
2550,global,ar,0.9598647952079773
2550,water,ar,0.9220104217529297
2551,earth,ru,0.9321081042289734
2551,fire,ru,0.9062021970748901
2551,global,ru,0.8156722187995911
2551,water,ru,0.9191594123840332
2559,earth,ru,0.751345694065094
2559,fire,ru,0.7498056292533875
2559,global,ru,0.5612788200378418
2559,water,ru,0.7882878184318542
2565,earth,en,0.6790364980697632
2565,fire,en,0.7648241519927979
2565,global,en,0.777225136756897
2565,water,en,0.814804196357727
2571,earth,ru,0.8496286273002625
2571,fire,ru,0.9046357274055481
2571,global,ru,0.8848034143447876
2571,water,ru,1.0
2572,earth,de,0.8117634057998657
2572,fire,de,0.6880234479904175
2572,global,de,0.8503996729850769
2572,water,de,0.7986804246902466
2573,earth,zh,0.659020721912384
2573,fire,zh,0.7130417823791504
2573,global,zh,0.8831135630607605
2573,water,zh,0.6180216073989868
2577,earth,en,0.9913355708122253
2577,fire,en,0.7699759602546692
2577,global,en,0.9999998211860657
2577,water,en,0.9966184496879578
2581,earth,th,0.5045159459114075
2581,fire,th,0.5966560244560242
2581,global,th,0.744321346282959
2581,water,th,0.6136864423751831
2591,earth,ru,0.9795681238174438
2591,global,ru,0.8217110633850098
2591,water,ru,0.9863786697387695
2592,earth,th,0.9732623100280762
2592,fire,th,0.9723547697067261
2592,global,th,0.9944823384284973
2592,water,th,0.9671322107315063
2593,earth,en,0.9397217631340027
2593,global,en,0.9820168614387512
2596,earth,zh,0.856204628944397
2596,fire,zh,0.7602776885032654
2596,global,zh,0.7792059779167175
2596,water,zh,0.7677711248397827
2597,earth,ar,0.7531778216362
2597,fire,ar,0.6285815238952637
2597,global,ar,0.9734290838241577
